experiment_id,seed,round,client_id,participation_flag,train_loss,val_loss,rmse,mae,num_samples,timestamp
demo_fedavg_20260117_231423_5a820de0,42,10,2,1,12444.323958333332,3042.3388671875,55.15740203857422,53.9445915222168,180,2026-01-17T23:15:11.758943
demo_fedavg_20260117_231423_5a820de0,42,10,3,1,8142.095517113095,906.785888671875,30.112886428833008,29.334754943847656,105,2026-01-17T23:15:11.758943
demo_fedavg_20260117_231423_5a820de0,42,10,4,1,8911.16127232143,1032.8499755859375,32.13798522949219,31.259765625,112,2026-01-17T23:15:11.758943
demo_fedavg_20260117_231423_5a820de0,42,10,5,1,11941.871000744048,2466.5439453125,49.66431427001953,48.4525032043457,168,2026-01-17T23:15:11.758943
demo_fedavg_20260117_231423_5a820de0,42,11,1,1,8882.510793585527,1129.6810302734375,33.6107292175293,32.84983444213867,114,2026-01-17T23:15:12.433942
demo_fedavg_20260117_231423_5a820de0,42,11,2,1,12188.037239583333,2954.816650390625,54.35822677612305,53.11982345581055,180,2026-01-17T23:15:12.433942
demo_fedavg_20260117_231423_5a820de0,42,11,3,1,7925.185323660714,881.659912109375,29.692758560180664,28.900651931762695,105,2026-01-17T23:15:12.433942
demo_fedavg_20260117_231423_5a820de0,42,11,4,1,8714.70005580357,1004.5374145507812,31.694438934326172,30.799179077148438,112,2026-01-17T23:15:12.433942
demo_fedavg_20260117_231423_5a820de0,42,11,5,1,11670.183919270834,2413.505615234375,49.127445220947266,47.901832580566406,168,2026-01-17T23:15:12.433942
demo_fedavg_20260117_231423_5a820de0,42,12,1,1,8667.785927220395,1105.795654296875,33.253509521484375,32.48414993286133,114,2026-01-17T23:15:13.045946
demo_fedavg_20260117_231423_5a820de0,42,12,2,1,11914.66252170139,2910.099853515625,53.945343017578125,52.714324951171875,180,2026-01-17T23:15:13.045946
demo_fedavg_20260117_231423_5a820de0,42,12,3,1,7705.442513020834,859.3120727539062,29.31402587890625,28.517372131347656,105,2026-01-17T23:15:13.045946
demo_fedavg_20260117_231423_5a820de0,42,12,4,1,8503.865931919643,983.1570434570312,31.355335235595703,30.45157814025879,112,2026-01-17T23:15:13.045946
demo_fedavg_20260117_231423_5a820de0,42,12,5,1,11389.216796875,2383.994384765625,48.8261604309082,47.61423110961914,168,2026-01-17T23:15:13.045946
demo_fedavg_20260117_231423_5a820de0,42,13,1,1,8436.62676466557,1079.1744384765625,32.850791931152344,32.0738410949707,114,2026-01-17T23:15:13.731946
demo_fedavg_20260117_231423_5a820de0,42,13,2,1,11619.174652777778,2870.01171875,53.57249069213867,52.34593963623047,180,2026-01-17T23:15:13.731946
demo_fedavg_20260117_231423_5a820de0,42,13,3,1,7478.632091703869,832.150634765625,28.847023010253906,28.04010009765625,105,2026-01-17T23:15:13.731946
demo_fedavg_20260117_231423_5a820de0,42,13,4,1,8280.744559151786,962.7485961914062,31.028188705444336,30.119455337524414,112,2026-01-17T23:15:13.731946
demo_fedavg_20260117_231423_5a820de0,42,13,5,1,11086.06896391369,2345.146240234375,48.42671203613281,47.227596282958984,168,2026-01-17T23:15:13.731946
demo_fedavg_20260117_231423_5a820de0,42,14,1,1,8187.751233552632,1056.8507080078125,32.50924301147461,31.732519149780273,114,2026-01-17T23:15:14.377943
demo_fedavg_20260117_231423_5a820de0,42,14,2,1,11303.580164930556,2824.2451171875,53.14363098144531,51.93172073364258,180,2026-01-17T23:15:14.377943
demo_fedavg_20260117_231423_5a820de0,42,14,3,1,7224.8318359375,810.7139282226562,28.47303581237793,27.661970138549805,105,2026-01-17T23:15:14.377943
demo_fedavg_20260117_231423_5a820de0,42,14,4,1,8047.479352678572,941.3795776367188,30.681909561157227,29.76741600036621,112,2026-01-17T23:15:14.377943
demo_fedavg_20260117_231423_5a820de0,42,14,5,1,10768.778413318452,2293.29541015625,47.888362884521484,46.68975067138672,168,2026-01-17T23:15:14.377943
demo_fedavg_20260117_231423_5a820de0,42,15,1,1,7923.0454701206145,1027.02294921875,32.04719543457031,31.267105102539062,114,2026-01-17T23:15:15.009944
demo_fedavg_20260117_231423_5a820de0,42,15,2,1,10967.940212673611,2753.144775390625,52.47041702270508,51.26058578491211,180,2026-01-17T23:15:15.009944
demo_fedavg_20260117_231423_5a820de0,42,15,3,1,6953.798423549107,786.639404296875,28.04709243774414,27.226696014404297,105,2026-01-17T23:15:15.009944
demo_fedavg_20260117_231423_5a820de0,42,15,4,1,7806.02099609375,922.6017456054688,30.374361038208008,29.45830535888672,112,2026-01-17T23:15:15.009944
demo_fedavg_20260117_231423_5a820de0,42,15,5,1,10433.732328869048,2244.71728515625,47.378448486328125,46.18429946899414,168,2026-01-17T23:15:15.009944
demo_fedavg_20260117_231423_5a820de0,42,16,1,1,7661.738127055921,990.902587890625,31.478605270385742,30.683218002319336,114,2026-01-17T23:15:15.643944
demo_fedavg_20260117_231423_5a820de0,42,16,2,1,10629.066623263889,2690.70654296875,51.87202453613281,50.680110931396484,180,2026-01-17T23:15:15.643944
demo_fedavg_20260117_231423_5a820de0,42,16,3,1,6681.959463355654,760.0299072265625,27.568639755249023,26.741619110107422,105,2026-01-17T23:15:15.643944
demo_fedavg_20260117_231423_5a820de0,42,16,4,1,7555.045828683035,894.3805541992188,29.90619659423828,28.980974197387695,112,2026-01-17T23:15:15.643944
demo_fedavg_20260117_231423_5a820de0,42,16,5,1,10081.796968005952,2185.65771484375,46.751014709472656,45.55963897705078,168,2026-01-17T23:15:15.643944
demo_fedavg_20260117_231423_5a820de0,42,17,1,1,7384.075692160088,959.2199096679688,30.97127342224121,30.179079055786133,114,2026-01-17T23:15:16.236944
demo_fedavg_20260117_231423_5a820de0,42,17,2,1,10274.565234375,2609.407958984375,51.08236312866211,49.877506256103516,180,2026-01-17T23:15:16.236944
demo_fedavg_20260117_231423_5a820de0,42,17,3,1,6404.273753720238,730.72900390625,27.032001495361328,26.201677322387695,105,2026-01-17T23:15:16.236944
demo_fedavg_20260117_231423_5a820de0,42,17,4,1,7300.084612165178,866.796142578125,29.441402435302734,28.50992774963379,112,2026-01-17T23:15:16.236944
demo_fedavg_20260117_231423_5a820de0,42,17,5,1,9726.279110863095,2125.19091796875,46.09979248046875,44.90436553955078,168,2026-01-17T23:15:16.236944
demo_fedavg_20260117_231423_5a820de0,42,18,1,1,7132.0125925164475,926.2754516601562,30.43477439880371,29.63777732849121,114,2026-01-17T23:15:16.817948
demo_fedavg_20260117_231423_5a820de0,42,18,2,1,9906.172786458334,2521.833740234375,50.21786117553711,49.03199768066406,180,2026-01-17T23:15:16.817948
demo_fedavg_20260117_231423_5a820de0,42,18,3,1,6122.5359188988095,697.4972534179688,26.410171508789062,25.5640926361084,105,2026-01-17T23:15:16.817948
demo_fedavg_20260117_231423_5a820de0,42,18,4,1,7043.77978515625,835.337646484375,28.902206420898438,27.958236694335938,112,2026-01-17T23:15:16.817948
demo_fedavg_20260117_231423_5a820de0,42,18,5,1,9346.588541666666,2060.408935546875,45.391727447509766,44.197021484375,168,2026-01-17T23:15:16.817948
demo_fedavg_20260117_231423_5a820de0,42,19,1,1,6820.9592070997805,881.6677856445312,29.692893981933594,28.880142211914062,114,2026-01-17T23:15:17.455956
demo_fedavg_20260117_231423_5a820de0,42,19,2,1,9516.668012152777,2437.948486328125,49.375587463378906,48.17884826660156,180,2026-01-17T23:15:17.455956
demo_fedavg_20260117_231423_5a820de0,42,19,3,1,5832.147140066964,667.465087890625,25.835342407226562,24.98097038269043,105,2026-01-17T23:15:17.455956
demo_fedavg_20260117_231423_5a820de0,42,19,4,1,6770.550851004465,797.8200073242188,28.245708465576172,27.286108016967773,112,2026-01-17T23:15:17.455956
demo_fedavg_20260117_231423_5a820de0,42,19,5,1,8963.250883556548,1993.892578125,44.65302276611328,43.455562591552734,168,2026-01-17T23:15:17.455956
